Correct,Sid,Substep,KC,Prediction
1,153105,ex132_apply_principle,5,0.755425154
1,153105,ex132_select_principle,2,0.851825562
1,153105,ex132_apply_principle,2,0.851825562
1,153105,ex132_select_principle,2,0.851825562
1,153105,ex132_apply_principle,2,0.851825562
1,153105,ex132_select_principle,2,0.851825562
1,153105,ex132_apply_principle,2,0.851825562
1,153105,ex132_select_principle,3,0.711198933
1,153105,ex132_apply_principle,3,0.769053428
2,153105,ex132_select_principle,3,0.77927777
1,153105,ex132_apply_principle,3,0.7768691
1,153105,ex132_select_principle,6,0.779216126
2,153105,ex132_apply_principle,6,0.780705422
1,153105,ex132_select_principle,6,0.780375837
1,153105,ex132_apply_principle,6,0.780885665
1,153105,ex152a_select_principle,5,0.814390771
1,153105,ex152a_apply_principle,5,0.82393539
1,153105,ex152a_select_principle,2,0.851825562
1,153105,ex152a_apply_principle,2,0.851825562
1,153105,ex152a_select_principle,2,0.851825562
1,153105,ex152a_apply_principle,2,0.851825562
1,153105,ex152a_select_principle,2,0.851825562
1,153105,ex152a_apply_principle,2,0.851825562
1,153105,ex152a_select_principle,1,0.390816129
1,153105,ex152a_apply_principle,1,0.675544353
2,153105,ex152a_select_principle,3,0.780542238
1,153105,ex152a_apply_principle,3,0.779678333
2,153105,ex152a_select_principle,3,0.780990539
1,153105,ex152a_apply_principle,3,0.7806821
2,153105,ex152b_select_principle,5,0.82535189
1,153105,ex152b_apply_principle,5,0.824931133
1,153105,ex152b_select_principle,2,0.851825562
1,153105,ex152b_apply_principle,2,0.851825562
1,153105,ex152b_select_principle,2,0.851825562
1,153105,ex152b_apply_principle,2,0.851825562
1,153105,ex152b_select_principle,2,0.851825562
1,153105,ex152b_apply_principle,2,0.851825562
1,153105,ex152b_select_principle,6,0.780964733
2,153105,ex152b_apply_principle,6,0.780976986
1,153105,ex152b_select_principle,6,0.780974275
1,153105,ex152b_apply_principle,6,0.780978465
1,153105,ex152b_select_principle,4,0.652897558
2,153105,ex152b_apply_principle,4,0.748282988
1,153105,ex152b_select_principle,2,0.851825562
1,153105,ex152b_apply_principle,2,0.851825562
1,153105,ex152b_select_principle,4,0.727696643
2,153105,ex152b_apply_principle,4,0.762988279
1,153105,ex152b_select_principle,2,0.851825562
1,153105,ex152b_apply_principle,2,0.851825562
1,153105,ex152_select_principle,5,0.825497779
1,153105,ex152_apply_principle,5,0.825580642
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
1,153105,ex152_select_principle,1,0.735149807
1,153105,ex152_apply_principle,1,0.741783237
2,153105,ex152_select_principle,4,0.755458781
1,153105,ex152_apply_principle,4,0.740826709
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
1,153105,ex152_select_principle,4,0.765263233
1,153105,ex152_apply_principle,4,0.769289335
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
1,153105,ex152_select_principle,4,0.769928123
1,153105,ex152_apply_principle,4,0.77002886
1,153105,ex152_select_principle,2,0.851825562
1,153105,ex152_apply_principle,2,0.851825562
2,153105,ex144_select_principle,7,0.495438215
1,153105,ex144_apply_principle,7,0.513530072
2,153105,ex144_select_principle,2,0.851825562
1,153105,ex144_apply_principle,2,0.851825562
1,153105,ex242_select_principle,9,0.473440155
1,153105,ex242_apply_principle,9,0.685376651
1,153105,ex242_select_principle,2,0.851825562
1,153105,ex242_apply_principle,2,0.851825562
1,153105,ex242_select_principle,8,0.476753148
2,153105,ex242_apply_principle,8,0.678706424
1,153105,ex242_select_principle,8,0.644029608
2,153105,ex242_apply_principle,8,0.728828137
2,153105,ex242_select_principle,7,0.721581494
2,153105,ex242_apply_principle,7,0.674882325
2,153105,ex252a_select_principle,9,0.743960628
2,153105,ex252a_apply_principle,9,0.732156334
1,153105,ex252a_select_principle,2,0.851825562
1,153105,ex252a_apply_principle,2,0.851825562
2,153107,ex222_select_principle,1,0.360669092
2,153107,ex222_apply_principle,1,0.382307715
1,153107,ex222_select_principle,2,0.527830848
1,153107,ex222_apply_principle,2,0.778169842
1,153107,ex222_select_principle,2,0.840467731
1,153107,ex222_apply_principle,2,0.850203984
1,153107,ex222_select_principle,2,0.851596697
1,153107,ex222_apply_principle,2,0.851793313
1,153107,exc137_select_principle,3,0.486425621
1,153107,exc137_apply_principle,3,0.706250042
1,153107,exc137_select_principle,4,0.482497855
1,153107,exc137_apply_principle,4,0.69775859
1,153107,exc137_select_principle,2,0.851821019
1,153107,exc137_apply_principle,2,0.851824922
2,153107,ex132a_select_principle,5,0.515922704
1,153107,ex132a_apply_principle,5,0.520361249
1,153107,ex132a_select_principle,2,0.851825471
1,153107,ex132a_apply_principle,2,0.851825549
1,153107,ex132a_select_principle,2,0.85182556
1,153107,ex132a_apply_principle,2,0.851825561
1,153107,ex132a_select_principle,2,0.851825561
1,153107,ex132a_apply_principle,2,0.851825562
1,153107,ex132a_select_principle,6,0.488647772
1,153107,ex132a_apply_principle,6,0.708584079
1,153107,ex132a_select_principle,6,0.768615547
1,153107,ex132a_apply_principle,6,0.779032669
1,153107,ex132_select_principle,5,0.754841891
1,153107,ex132_apply_principle,5,0.814288912
1,153107,ex132_select_principle,2,0.851825562
1,153107,ex132_apply_principle,2,0.851825562
1,153107,ex132_select_principle,2,0.851825562
1,153107,ex132_apply_principle,2,0.851825562
1,153107,ex132_select_principle,2,0.851825562
1,153107,ex132_apply_principle,2,0.851825562
2,153107,ex132_select_principle,3,0.768101062
1,153107,ex132_apply_principle,3,0.753370287
1,153107,ex132_select_principle,3,0.776661311
1,153107,ex132_apply_principle,3,0.78050895
1,153107,ex132_select_principle,6,0.78067686
1,153107,ex132_apply_principle,6,0.780932362
1,153107,ex132_select_principle,6,0.78097197
1,153107,ex132_apply_principle,6,0.780978107
1,153107,ex152b_select_principle,5,0.823920094
1,153107,ex152b_apply_principle,5,0.825349647
1,153107,ex152b_select_principle,2,0.851825562
1,153107,ex152b_apply_principle,2,0.851825562
1,153107,ex152b_select_principle,2,0.851825562
1,153107,ex152b_apply_principle,2,0.851825562
1,153107,ex152b_select_principle,2,0.851825562
1,153107,ex152b_apply_principle,2,0.851825562
2,153107,ex152b_select_principle,4,0.757480954
2,153107,ex152b_apply_principle,4,0.744667159
1,153107,ex152b_select_principle,2,0.851825562
1,153107,ex152b_apply_principle,2,0.851825562
1,153107,ex152b_select_principle,4,0.721360129
1,153107,ex152b_apply_principle,4,0.761860769
1,153107,ex152b_select_principle,6,0.780979059
1,153107,ex152b_apply_principle,6,0.780979206
1,153107,ex152b_select_principle,6,0.780979229
1,153107,ex152b_apply_principle,6,0.780979232
1,153107,ex152b_select_principle,2,0.851825562
1,153107,ex152b_apply_principle,2,0.851825562
1,153107,ex144_select_principle,7,0.495438215
1,153107,ex144_apply_principle,7,0.714594537
2,153107,ex144_select_principle,2,0.851825562
1,153107,ex144_apply_principle,2,0.851825562
1,153107,ex212_select_principle,7,0.775417156
1,153107,ex212_apply_principle,7,0.786202409
2,153107,ex212_select_principle,2,0.851825562
1,153107,ex212_apply_principle,2,0.851825562
1,153107,ex212_select_principle,8,0.476753148
2,153107,ex212_apply_principle,8,0.678706424
1,153107,ex212_select_principle,8,0.644029608
2,153107,ex212_apply_principle,8,0.728828137
1,153107,ex242_select_principle,8,0.713418635
1,153107,ex242_apply_principle,8,0.742722255
1,153107,ex242_select_principle,7,0.787940693
1,153107,ex242_apply_principle,7,0.788216404
2,153107,ex242_select_principle,2,0.851825562
2,153107,ex242_apply_principle,2,0.851825562
1,153107,ex242_select_principle,8,0.747810182
2,153107,ex242_apply_principle,8,0.74865296
1,153107,ex242_select_principle,8,0.748502102
1,153107,ex242_apply_principle,8,0.748766687
1,153107,ex242_select_principle,8,0.74881012
1,153107,ex242_apply_principle,8,0.748817246
2,153108,ex222_select_principle,1,0.360669092
1,153108,ex222_apply_principle,1,0.382307715
2,153108,ex222_select_principle,2,0.527830848
1,153108,ex222_apply_principle,2,0.523047505
1,153108,ex222_select_principle,2,0.776398879
1,153108,ex222_apply_principle,2,0.840168115
1,153108,ex222_select_principle,2,0.850160614
1,153108,ex222_apply_principle,2,0.851590564
2,153108,exc137_select_principle,3,0.486425621
2,153108,exc137_apply_principle,4,0.482497855
2,153108,exc137_select_principle,2,0.851792449
1,153108,exc137_apply_principle,2,0.851718511
2,153108,ex132a_select_principle,5,0.515922704
2,153108,ex132a_apply_principle,5,0.520361249
2,153108,ex132a_select_principle,2,0.85181048
1,153108,ex132a_apply_principle,2,0.851776797
2,153108,ex132a_select_principle,2,0.851818692
1,153108,ex132a_apply_principle,2,0.851803349
1,153108,ex132a_select_principle,2,0.851822432
1,153108,ex132a_apply_principle,2,0.851825121
2,153108,ex132_select_principle,3,0.498849231
2,153108,ex132_apply_principle,3,0.504043841
2,153108,ex132_select_principle,6,0.488647772
1,153108,ex132_apply_principle,3,0.506292989
1,153108,ex132_select_principle,2,0.851825499
1,153108,ex132_apply_principle,2,0.851825553
1,153108,ex132_select_principle,2,0.85182556
1,153108,ex132_apply_principle,2,0.851825561
1,153108,ex132_select_principle,2,0.851825561
1,153108,ex132_apply_principle,2,0.851825562
1,153108,ex152a_select_principle,2,0.851825562
1,153108,ex152a_apply_principle,2,0.851825562
1,153108,ex152a_select_principle,2,0.851825562
1,153108,ex152a_apply_principle,2,0.851825562
1,153108,ex152a_select_principle,2,0.851825562
1,153108,ex152a_apply_principle,2,0.851825562
1,153108,ex152a_select_principle,3,0.714047766
2,153108,ex152a_apply_principle,3,0.769595672
1,153108,ex152b_select_principle,2,0.851825562
1,153108,ex152b_apply_principle,2,0.851825562
2,153108,ex152b_select_principle,6,0.504708585
1,153108,ex152b_select_principle,2,0.851825562
1,153108,ex152b_apply_principle,2,0.851825562
1,153108,ex152b_apply_principle,2,0.851825562
2,153108,ex152b_select_principle,6,0.511420573
2,153108,ex152b_apply_principle,6,0.514356329
2,153108,ex152b_select_principle,2,0.851825562
1,153108,ex152b_apply_principle,2,0.851825562
1,153108,ex152b_select_principle,2,0.851825562
1,153108,ex152b_apply_principle,2,0.851825562
1,153108,ex152_select_principle,2,0.851825562
1,153108,ex152_apply_principle,2,0.851825562
1,153108,ex152_select_principle,2,0.851825562
1,153108,ex152_apply_principle,2,0.851825562
2,153108,ex152_select_principle,2,0.851825562
2,153108,ex152_apply_principle,2,0.851825562
1,153108,ex152_select_principle,2,0.851825562
1,153108,ex152_apply_principle,2,0.851825562
2,153108,ex152_select_principle,2,0.851825562
1,153108,ex152_apply_principle,2,0.851825562
2,153108,ex144_select_principle,7,0.495438215
1,153108,ex144_apply_principle,7,0.513530072
1,153108,ex144_select_principle,2,0.851825562
1,153108,ex144_apply_principle,2,0.851825562
2,153108,ex212_select_principle,7,0.721581494
1,153108,ex212_apply_principle,2,0.851825562
2,153108,ex212_select_principle,8,0.476753148
2,153108,ex212_apply_principle,8,0.499134475
2,153108,ex242_select_principle,7,0.674882325
1,153108,ex242_select_principle,2,0.851825562
1,153108,ex242_apply_principle,2,0.851825562
1,153108,ex242_apply_principle,8,0.509435243
1,153108,ex242_select_principle,8,0.691086343
2,153108,ex242_apply_principle,8,0.738555029
2,153108,ex252a_select_principle,9,0.473440155
2,153108,ex252a_apply_principle,9,0.48632873
1,153108,ex252_apply_principle,2,0.851825562
2,153108,ex252_select_principle,10,0.480006845
2,153108,ex252_select_principle,10,0.495622842
1,153108,ex252_apply_principle,10,0.502434441
1,153108,ex252_select_principle,10,0.702677964
2,153108,ex252_apply_principle,10,0.756061343
1,153108,ex252_select_principle,10,0.744593989
1,153108,ex252_apply_principle,10,0.763601624
2,153108,ex252_select_principle,2,0.851825562
1,153108,ex252_apply_principle,10,0.766748105
2,153109,ex222_select_principle,1,0.360669092
2,153109,ex222_apply_principle,1,0.382307715
1,153109,ex222_select_principle,2,0.527830848
1,153109,ex222_apply_principle,2,0.778169842
1,153109,ex222_select_principle,2,0.840467731
1,153109,ex222_apply_principle,2,0.850203984
1,153109,ex222_select_principle,2,0.851596697
1,153109,ex222_apply_principle,2,0.851793313
2,153109,exc137_select_principle,3,0.486425621
1,153109,exc137_apply_principle,3,0.498849231
1,153109,exc137_select_principle,4,0.482497855
1,153109,exc137_apply_principle,4,0.69775859
1,153109,exc137_select_principle,2,0.851821019
1,153109,exc137_apply_principle,2,0.851824922
1,153109,ex132a_select_principle,5,0.515922704
1,153109,ex132a_apply_principle,5,0.753195492
1,153109,ex132a_select_principle,6,0.488647772
1,153109,ex132a_apply_principle,6,0.708584079
1,153109,ex132a_select_principle,2,0.851825471
1,153109,ex132a_apply_principle,2,0.851825549
1,153109,ex132a_select_principle,6,0.768615547
1,153109,ex132a_apply_principle,6,0.779032669
1,153109,ex132a_select_principle,2,0.85182556
1,153109,ex132a_apply_principle,2,0.851825561
1,153109,ex132a_select_principle,2,0.851825561
1,153109,ex132a_apply_principle,2,0.851825562
1,153109,ex132_select_principle,5,0.814000538
1,153109,ex132_apply_principle,5,0.823876769
1,153109,ex132_select_principle,6,0.78067686
1,153109,ex132_apply_principle,6,0.780932362
1,153109,ex132_select_principle,2,0.851825562
1,153109,ex132_apply_principle,2,0.851825562
2,153109,ex132_select_principle,3,0.711198933
1,153109,ex132_apply_principle,3,0.66193627
1,153109,ex132_select_principle,2,0.851825562
1,153109,ex132_apply_principle,2,0.851825562
1,153109,ex132_select_principle,2,0.851825562
1,153109,ex132_apply_principle,2,0.851825562
1,153109,ex132_select_principle,6,0.78097197
1,153109,ex132_apply_principle,6,0.780978107
1,153109,ex132_select_principle,3,0.758938648
1,153109,ex132_apply_principle,3,0.777602676
1,153109,ex152a_select_principle,5,0.825343291
1,153109,ex152a_apply_principle,5,0.825558062
1,153109,ex152a_select_principle,2,0.851825562
1,153109,ex152a_apply_principle,2,0.851825562
1,153109,ex152a_select_principle,2,0.851825562
1,153109,ex152a_apply_principle,2,0.851825562
1,153109,ex152a_select_principle,3,0.780659615
1,153109,ex152a_apply_principle,3,0.781146373
1,153109,ex152a_select_principle,3,0.781223529
1,153109,ex152a_apply_principle,3,0.78123575
1,153109,ex152a_select_principle,2,0.851825562
1,153109,ex152a_apply_principle,2,0.851825562
2,153109,ex152a_select_principle,1,0.390816129
2,153109,ex152a_apply_principle,1,0.394327242
1,153109,ex152b_select_principle,5,0.825589451
1,153109,ex152b_apply_principle,5,0.825594037
1,153109,ex152b_select_principle,2,0.851825562
1,153109,ex152b_apply_principle,2,0.851825562
2,153109,ex152b_select_principle,6,0.780979059
1,153109,ex152b_apply_principle,6,0.780978848
2,153109,ex152b_select_principle,4,0.757480954
1,153109,ex152b_apply_principle,4,0.744667159
1,153109,ex152b_select_principle,2,0.851825562
1,153109,ex152b_apply_principle,2,0.851825562
1,153109,ex152b_select_principle,2,0.851825562
1,153109,ex152b_apply_principle,2,0.851825562
1,153109,ex152b_select_principle,2,0.851825562
1,153109,ex152b_apply_principle,2,0.851825562
1,153109,ex152b_select_principle,6,0.780979173
1,153109,ex152b_apply_principle,6,0.780979224
1,153109,ex152b_select_principle,4,0.765913477
2,153109,ex152b_apply_principle,4,0.769392958
1,153109,ex152b_select_principle,2,0.851825562
1,153109,ex152b_apply_principle,2,0.851825562
2,153109,ex152_select_principle,5,0.825594707
1,153109,ex152_apply_principle,5,0.825594508
1,153109,ex152_select_principle,2,0.851825562
1,153109,ex152_apply_principle,2,0.851825562
1,153109,ex152_select_principle,2,0.851825562
1,153109,ex152_apply_principle,2,0.851825562
1,153109,ex152_select_principle,4,0.76865704
1,153109,ex152_apply_principle,4,0.769828245
1,153109,ex152_select_principle,2,0.851825562
1,153109,ex152_apply_principle,2,0.851825562
